city,area_name,place_id,name,lat,lng,rating,user_ratings_total,price_level,types,address,brand,is_chain
雲林縣,斗六市,ChIJERP7eh_IbjQRF9J4muXtyjM,STARBUCKS 星巴克 (斗六門市),23.70328,120.5313231,4.3,1340.0,2.0,"cafe,food,point_of_interest,store,establishment",雲林路二段190號,Starbucks,True
雲林縣,斗六市,ChIJ41dEeAvJbjQRZ_p3hyZhKX8,STARBUCKS 星巴克 (斗六中正門市),23.6992312,120.5446317,4.0,841.0,,"cafe,food,point_of_interest,store,establishment",大學路二段308號,Starbucks,True
雲林縣,斗六市,ChIJwSymffTJbjQRtecXlcIPhz8,默默咖啡-斗六旗艦店,23.7141809,120.5430371,4.8,127.0,,"cafe,food,point_of_interest,establishment",鎮北路93之1號,Local,False
雲林縣,斗六市,ChIJraUnn5zJbjQRw6Zmk-cTVBQ,7-Eleven 東禾門市,23.6851336,120.567281,4.1,18.0,,"convenience_store,food,point_of_interest,store,establishment",文化路145號,Local,False
雲林縣,斗六市,ChIJPQKe4RbIbjQReLj_0mESxEA,7-ELEVEN 坤麟門市,23.6975333,120.542519,3.7,130.0,,"convenience_store,atm,food,finance,point_of_interest,store,establishment",大學路二段579號,Local,False
雲林縣,斗六市,ChIJPYyILW3JbjQRcGto0eqGhS8,多那之斗六棒球場門市,23.7184424,120.5352591,4.7,1652.0,,"food,point_of_interest,store,establishment",斗六六路116號,Local,False
雲林縣,斗六市,ChIJFWWPfj7IbjQRQ8O1BhTbULM,7-ELEVEN 成苑門市,23.7031706,120.5464103,4.0,69.0,,"convenience_store,atm,food,finance,point_of_interest,store,establishment",莊敬路345號,Local,False
雲林縣,斗六市,ChIJ87UjGZ7JbjQRPkI9pYDE_FE,慈光咖啡,23.6989433,120.556849,5.0,2.0,,"cafe,food,point_of_interest,store,establishment",成功路470號,Local,False
高雄市,苓雅區,ChIJ41dOPAAFbjQRgRmCsjET4_Q,星巴克 建國自立門市,22.6377377,120.2963801,4.6,111.0,,"cafe,store,food,point_of_interest,establishment",建國三路241號,Starbucks,True
高雄市,苓雅區,ChIJ42wY-b4EbjQRQtt-_eOC08U,星巴克 中正河北門市,22.6296146,120.323904,4.3,1541.0,2.0,"cafe,food,point_of_interest,establishment",中正一路321號,Starbucks,True
高雄市,苓雅區,ChIJoXxXnJIEbjQRJ3M2XXPe2bM,星巴克 七賢門市,22.6339325,120.3091783,4.2,1221.0,2.0,"cafe,food,point_of_interest,establishment",七賢一路291、293號,Starbucks,True
高雄市,苓雅區,ChIJP6tu7X8EbjQRGQGMHd6SOqQ,星巴克(青年門市),22.6178117,120.296112,4.1,786.0,2.0,"cafe,food,point_of_interest,establishment",成功一路221號,Starbucks,True
高雄市,苓雅區,ChIJTVJLimUEbjQRiC7FBj4Fksc,星巴克 愛河門市,22.6332235,120.2862141,4.1,1574.0,2.0,"cafe,food,point_of_interest,establishment",河東路356號,Starbucks,True
高雄市,苓雅區,ChIJ5zSmFWYFbjQR06q5MqqFKiM,星巴克 中正自強門市,22.6289754,120.2940818,4.0,309.0,2.0,"cafe,store,food,point_of_interest,establishment",中正四路190號,Starbucks,True
高雄市,苓雅區,ChIJbT4Hy08DbjQRdmY0Kd-KwSk,星巴克 高雄五甲門市,22.5985595,120.3363709,4.1,289.0,2.0,"cafe,store,food,point_of_interest,establishment",五甲二路396號,Starbucks,True
高雄市,苓雅區,ChIJl-E8TJQEbjQRMHBv8-VuTN8,星巴克 高雄中正門市,22.6305379,120.3172765,4.2,991.0,2.0,"cafe,store,food,point_of_interest,establishment",中正二路162號,Starbucks,True
高雄市,苓雅區,ChIJ6xHlNIcEbjQRe88RkuRFx_4,星巴克 中央公園門市,22.6218927,120.2991275,4.2,960.0,2.0,"cafe,store,food,point_of_interest,establishment",五福三路31號,Starbucks,True
高雄市,苓雅區,ChIJoaAMm1kDbjQRAqVp3NktbsA,星巴克 高雄瑞隆門市,22.6054712,120.3295578,4.3,1043.0,2.0,"cafe,food,point_of_interest,establishment",瑞隆路438號,Starbucks,True
高雄市,苓雅區,ChIJ44-lJvAEbjQRDjgZM5Yao-U,星巴克 十全門市,22.6449562,120.308597,4.0,1030.0,2.0,"cafe,store,food,point_of_interest,establishment",十全一路183號,Starbucks,True
高雄市,苓雅區,ChIJ8WdqfH0DbjQRM0U9f4DIgzU,星巴克（高雄三多門市）,22.6147206,120.3063753,4.1,883.0,2.0,"cafe,store,food,point_of_interest,establishment",三多三路234號,Starbucks,True
高雄市,苓雅區,ChIJefbHf5sEbjQRVyfOS8Jlwvg,星巴克 四維民權門市,22.6194444,120.3116667,4.2,680.0,2.0,"cafe,food,point_of_interest,establishment",四維三路17號,Starbucks,True
高雄市,苓雅區,ChIJk41AA9AFbjQRdlHkhEtxWTI,星巴克 九如門市,22.6395299,120.3258401,4.2,1377.0,2.0,"cafe,food,point_of_interest,establishment",九如一路562號,Starbucks,True
高雄市,苓雅區,ChIJ9wfXVwAFbjQRhac7BF3i_bs,星巴克 苓雅光華門市,22.6236571,120.3159103,4.5,137.0,,"cafe,store,food,point_of_interest,establishment",光華一路148-55號,Starbucks,True
高雄市,苓雅區,ChIJCbgHzn0DbjQRf73TXdxhDjE,星巴克 高雄遠百門市,22.6126115,120.3046945,4.1,990.0,2.0,"cafe,food,point_of_interest,establishment",三多四路21號,Starbucks,True
高雄市,苓雅區,ChIJv0-Kjo0EbjQRRpSS2QElBc8,【咖啡深藏復興門市】 新興 中正路 好喝咖啡鮮奶茶飲料純茶 廳店早餐下午推薦美食青紅精品外帶送內用單品團手搖飲探店手沖平價附近的訂購西西里麥當勞全家星巴克路易莎卡瑪starbucks coffee shops near me menu cafe,22.6323318,120.3084223,4.3,114.0,,"cafe,food,point_of_interest,establishment",復興一路70-15號號,Starbucks,True
高雄市,鼓山區,ChIJ-V5UblAEbjQR-BNCplM9AOE,星巴克(美術願景門市),22.6518719,120.2877355,4.3,1847.0,2.0,"cafe,food,point_of_interest,establishment",美術東二路9號,Starbucks,True
高雄市,鼓山區,ChIJS64Rlv0EbjQRQVbZVXrGVhs,星巴克 大順富民門市,22.656774,120.3050701,4.1,1325.0,2.0,"cafe,food,point_of_interest,establishment",大順一路380號,Starbucks,True
高雄市,鼓山區,ChIJC4B6S6UFbjQRxcibc8Yc6fM,星巴克 鼓山華榮門市,22.6620497,120.2972665,4.4,246.0,2.0,"cafe,store,food,point_of_interest,establishment",華榮路32號,Starbucks,True
高雄市,鼓山區,ChIJreIP1FIEbjQRby-mR4wZX8w,星巴克(美術館門市),22.6614836,120.2900955,4.1,1048.0,2.0,"cafe,store,food,point_of_interest,establishment",明誠四路118號,Starbucks,True
高雄市,鼓山區,ChIJZTgxXgADbjQR69LVs3DGwFM,星巴克 哈瑪星門市,22.6196179,120.270364,4.5,149.0,2.0,"cafe,food,point_of_interest,establishment",濱海一路109號,Starbucks,True
高雄市,鼓山區,ChIJAX-o8CgFbjQRax27rFWOI5g,星巴克 駁二誠品門市,22.620281,120.2818545,4.3,210.0,2.0,"cafe,store,food,point_of_interest,establishment",大勇路3號C4倉庫,Starbucks,True
高雄市,鼓山區,ChIJgcLVcFAEbjQR07mcu9Bb1PM,卡啡那 美術館,22.6512528,120.2876702,4.3,4994.0,2.0,"cafe,bakery,store,food,point_of_interest,establishment",美術東二路3號,Local,False
台中市,北區,ChIJCyte_rc9aTQRhi0FF3lrenQ,Louisa Coffee 路易莎咖啡 (台中博館門市),24.1548077,120.6676478,4.1,889.0,1.0,"cafe,food,point_of_interest,establishment",博館ㄧ街19號,Louisa,True
台中市,北區,ChIJv5ilw2M9aTQR9077rVSd5LI,Louisa Coffee 路易莎咖啡 (健行門市),24.1589639,120.68221,4.3,1225.0,1.0,"cafe,food,store,point_of_interest,establishment",健行路391號,Louisa,True
台中市,北區,ChIJ-XeQ3zoXaTQRkCY5_fH0rMw,Louisa Coffee 路易莎咖啡(漢口崇德門市),24.1668897,120.6837954,3.9,632.0,1.0,"cafe,food,store,point_of_interest,establishment",漢口路四段316號,Louisa,True
台中市,北區,ChIJqcOuINk9aTQRRAUUuC7N_qg,Louisa Coffee 路易莎咖啡(美村直營門市),24.152647,120.6617965,3.4,599.0,,"food,store,point_of_interest,establishment",美村路一段103號,Louisa,True
台中市,北區,ChIJExkYaXU9aTQRR237cqMPQDY,Louisa Coffee 路易莎咖啡(十甲東門市),24.1407604,120.7082962,4.1,599.0,1.0,"cafe,food,point_of_interest,establishment",十甲東路566號,Louisa,True
台中市,北區,ChIJP5bbSF89aTQRATAmG_7ducc,Louisa Coffee 路易莎咖啡(進化門市),24.1592916,120.6942964,4.0,630.0,1.0,"cafe,food,point_of_interest,establishment",進化路571-2號,Louisa,True
台中市,北區,ChIJLeLbn-AXaTQR-N6si8B-ZPk,路易莎 榮德山西門市,24.1826685,120.6781697,3.8,684.0,1.0,"cafe,food,store,point_of_interest,establishment",榮德路263號,Louisa,True
台中市,北區,ChIJLcYPemYXaTQR9tC0mbc3Pmg,Louisa Coffee 路易莎咖啡 (台中中清門市),24.1688782,120.6728158,2.5,147.0,,"food,store,point_of_interest,establishment",中清路一段712號,Louisa,True
台中市,北區,ChIJqarVlwU9aTQRC_D7igx2pmk,Louisa Coffee 路易莎咖啡(一中門市),24.14877,120.6869025,3.4,723.0,1.0,"cafe,food,point_of_interest,establishment",雙十路一段125號,Louisa,True
台中市,北區,ChIJHzT89DU9aTQREMDUW_NYyko,Louisa Coffee 路易莎咖啡(台中科大門市),24.1523452,120.6823021,3.4,632.0,1.0,"food,store,point_of_interest,establishment",中華路二段120之3號,Louisa,True
台中市,北區,ChIJSyRbPQI9aTQRUuVkoyyp1Is,Louisa Coffee 路易莎咖啡 (進化北門市),24.1633466,120.6783815,3.9,359.0,,"cafe,food,store,point_of_interest,establishment",進化北路378-39號,Louisa,True
台中市,北區,ChIJD8SKKt09aTQRTGfhDxLtgaA,Louisa Coffee 路易莎咖啡(中教大門市),24.1451468,120.6707919,2.7,114.0,,"food,store,point_of_interest,establishment",五權路61號,Louisa,True
台中市,北區,ChIJPeuKJtA9aTQRuVFzqcKUfLc,路易莎咖啡(漢口門市）,24.1648494,120.6614337,3.4,703.0,1.0,"cafe,food,point_of_interest,establishment",漢口路二段110-7號,Louisa,True
台中市,北區,ChIJiVhaZQI9aTQR65Mk6doogz0,Louisa Coffee 路易莎咖啡(台中民權門市),24.1371963,120.6809351,3.9,453.0,,"food,store,point_of_interest,establishment",民權路60號,Louisa,True
台中市,北區,ChIJ4bMNelk9aTQRu4bYSUp4-B8,路易莎咖啡(精誠門市),24.1565385,120.6569548,4.0,337.0,,"cafe,food,point_of_interest,establishment",精誠路7-2號,Louisa,True
台中市,北區,ChIJpVi7fgAXaTQRwOCR6BVs6lE,HerCafe喝咖啡(咖啡飲品暢飲/不限時/插座/多種食物每日變換)－試營運中,24.182417,120.678942,4.6,147.0,,"cafe,food,store,point_of_interest,establishment",榮德路298號1、2樓,Local,False
台中市,北區,ChIJlf8Y1HI9aTQRT4ijWmJMkLs,Mini izzy cafe 台中店,24.153114,120.6833634,4.7,105.0,,"cafe,food,point_of_interest,establishment",錦平北街29號,Local,False
台中市,西屯區,ChIJzQGTWXMXaTQRUD6dJHAqXS4,Louisa Coffee 路易莎咖啡 (逢甲大學門市),24.1785457,120.6486995,4.4,5.0,,"food,store,point_of_interest,establishment",文華路100號圖書館旁1F,Louisa,True
台中市,西屯區,ChIJhd81mVoXaTQREY_OGGfdouo,Louisa Coffee 路易莎咖啡(台中漢翔門市),24.1840676,120.6448495,3.5,560.0,1.0,"food,store,point_of_interest,establishment",福星北路50號,Louisa,True
台中市,西屯區,ChIJJ1-7NZMXaTQRJnnBR_ZRl14,KEEBU Shop & Studio,24.1891398,120.6666325,5.0,8.0,,"clothing_store,store,point_of_interest,establishment",后庄七街15號,Local,False
台北市,中山區,ChIJlXwHam-rQjQRZoeCeq3sFW0,Louisa Coffee 路易莎咖啡 (美麗信門市),25.0450624,121.5372233,5.0,1.0,,"store,food,point_of_interest,establishment",市民大道三段83號1樓,Louisa,True
台北市,中山區,ChIJSzTw9mupQjQRNs4E53HyqPs,Louisa Coffee 路易莎咖啡(中山承德直營門市),25.0531307,121.5189136,3.1,1438.0,1.0,"cafe,store,food,point_of_interest,establishment",南京西路65號,Louisa,True
台北市,中山區,ChIJTfP8wCKvQjQRZ8_4_nb2Ygc,Louisa Coffee 路易莎咖啡(士林前港門市),25.0849641,121.5227025,3.4,539.0,1.0,"cafe,store,food,point_of_interest,establishment",前港街11號1樓,Louisa,True
台北市,中山區,ChIJtcC3VbKuQjQRzRsP8LWN88I,Louisa Coffee 路易莎咖啡(劍潭承德店),25.0814938,121.5231067,4.0,624.0,1.0,"cafe,store,food,point_of_interest,establishment",承德路四段53號,Louisa,True
台北市,中山區,ChIJP1HjCHOpQjQRgUoKRyfrsqQ,Louisa Coffee 路易莎咖啡(信陽直營門市),25.0447589,121.5167926,3.2,752.0,1.0,"cafe,food,point_of_interest,establishment",信陽街5號之2號,Louisa,True
台北市,中山區,ChIJfX-p36-pQjQRU3IoqLZH6GY,Louisa Coffee 路易莎咖啡(北科光華門市),25.044019,121.533227,3.5,168.0,1.0,"store,food,point_of_interest,establishment",新生南路一段1號,Louisa,True
台北市,中山區,ChIJ2_rsNGCpQjQRn2pUZ64j80M,Louisa Coffee 路易莎咖啡(南京建國店),25.0517596,121.5358321,3.4,687.0,1.0,"cafe,food,point_of_interest,establishment",南京東路二段206號,Louisa,True
台北市,中山區,ChIJrRytxUipQjQRVtkDM6Ck5RE,Louisa Coffee 路易莎咖啡 (圓山直營店),25.0706863,121.5190057,3.4,904.0,1.0,"cafe,food,point_of_interest,establishment",酒泉街35號,Louisa,True
台北市,中山區,ChIJTZM2xW6pQjQRXXgn8dJ8VkE,Louisa Coffee 路易・莎咖啡(南西門市),25.0513912,121.5219954,3.4,186.0,1.0,"cafe,restaurant,food,point_of_interest,establishment",中山北路一段138號後棟,Louisa,True
台北市,中山區,ChIJeR4HzSqpQjQRb2nUUI0uD7g,台北捷運 x 路易莎聯名旗艦店,25.055692,121.5212063,3.4,690.0,,"cafe,store,food,point_of_interest,establishment",中山北路二段48巷7號,Louisa,True
台北市,中山區,ChIJBYzZqsipQjQRB3A8ncRMGaQ,Louisa Coffee 路易莎咖啡(新南京新生門市),25.0518885,121.5282754,3.4,100.0,1.0,"cafe,store,food,point_of_interest,establishment",南京東路二段6號1 樓,Louisa,True
台北市,中山區,ChIJB3aiMDqpQjQRJAglKoFd788,LOUISA COFFEE 路易莎咖啡(沅陵門市),25.0427651,121.5128236,3.5,265.0,1.0,"store,food,point_of_interest,establishment",沅陵街6號,Louisa,True
台北市,中山區,ChIJKRNL79yrQjQRikLl9k3XlmA,Louisa Coffee 路易莎咖啡 (八德台安門市),25.0483382,121.5466098,3.3,635.0,1.0,"cafe,food,point_of_interest,establishment",八德路二段429號,Louisa,True
台北市,中山區,ChIJ_4LjGSepQjQRAJtnqk38M6Q,Louisa Coffee 路易莎咖啡(庫倫承德門市),25.0726242,121.518547,4.1,599.0,1.0,"store,food,point_of_interest,establishment",承德路三段234+236+238號,Louisa,True
台北市,中山區,ChIJe07EcL-rQjQRSg8ImUOoFSY,Louisa Coffee 路易莎咖啡(忠孝延吉店),25.0419054,121.5546514,3.6,115.0,,"store,food,point_of_interest,establishment",延吉街137巷4號1樓,Louisa,True
台北市,中山區,ChIJyX1Da9qrQjQRg5JVCdh8q64,Louisa Coffee 路易莎咖啡(忠孝SOGO門市),25.0427416,121.5442039,3.4,600.0,1.0,"cafe,food,point_of_interest,establishment",復興南路一段133之1號133之1號,Louisa,True
台北市,中山區,ChIJE2gE4WKpQjQROP7bRy8pg3Y,Louisa Coffee 路易莎咖啡(台北轉運站門市),25.0490428,121.5185002,2.2,211.0,,"cafe,food,point_of_interest,establishment",市民大道一段209號,Louisa,True
台北市,中山區,ChIJxzq6y2OpQjQRGredNxJe854,Louisa Coffee 路易莎咖啡(松江長安店),25.0483395,121.5339035,3.6,354.0,1.0,"cafe,food,point_of_interest,establishment",長安東路二段78-1號,Louisa,True
台北市,中山區,ChIJoagG5VipQjQRkEQjPUwh_DQ,路易莎咖啡(民權門市),25.0616959,121.5348042,4.2,215.0,1.0,"cafe,store,food,point_of_interest,establishment",松江路313巷22號之2號,Louisa,True
台北市,中山區,ChIJiZrRUgGrQjQR4JDJgudKWBw,Louisa Coffee 路易莎咖啡 (光復南京門市),25.0512799,121.556747,3.4,681.0,1.0,"cafe,store,food,point_of_interest,establishment",南京東路四段166號,Louisa,True
台北市,中山區,ChIJW_PdaJypQjQR2T3ickLtzbg,Louisa Coffee 路易莎咖啡(Y17門市),25.0391392,121.5222359,1.9,272.0,1.0,"food,store,point_of_interest,establishment",仁愛路一段17號1樓,Louisa,True
台北市,中山區,ChIJHyklTAOrQjQReQtvP2QqhVQ,Louisa Coffee 路易莎咖啡(玉山總部門市),25.0590955,121.5502525,3.0,309.0,1.0,"food,store,point_of_interest,establishment",敦化北路315號,Louisa,True
台北市,中山區,ChIJaw63CsOpQjQRdpjLZqxL85g,Louisa Coffee 路易莎咖啡(忠孝善導寺門市),25.0440268,121.5256914,2.7,617.0,1.0,"food,store,point_of_interest,establishment",忠孝東路一段148號,Louisa,True
台北市,中山區,ChIJHZS0eUSpQjQRGntDS5DcHEc,Louisa Coffee 路易莎咖啡 (民權西門市),25.062965,121.5221216,3.7,2045.0,1.0,"cafe,food,point_of_interest,establishment",民權西路3號,Louisa,True
台北市,中山區,ChIJeVItyJ85aTQR2qX93MI79o4,Louisa Coffee 路易莎咖啡(樂群直營店),25.079711,121.5571415,3.1,224.0,,"cafe,food,store,point_of_interest,establishment",樂群二路150號,Louisa,True
台北市,中山區,ChIJHWLil2SrQjQRK9b2LcwDnm0,Louisa Coffee 路易莎咖啡(民權復興門市),25.0618104,121.5462473,3.1,300.0,1.0,"food,store,point_of_interest,establishment",民權東路三段132號1樓,Louisa,True
台北市,中山區,ChIJPV_9uuOrQjQRUAnk_P4rSWY,Louisa Coffee 路易莎咖啡(仁愛明曜門市),25.0394901,121.5519434,2.6,410.0,,"cafe,food,store,point_of_interest,establishment",仁愛路四段151巷25號,Louisa,True
台北市,中山區,ChIJ69o0OSirQjQRh_UHP6-hMUQ,Louisa Coffee 路易莎咖啡(正義國宅門市),25.0414766,121.5386648,3.1,74.0,,"food,store,point_of_interest,establishment",忠孝東路三段172號,Louisa,True
台北市,中山區,ChIJ4xsDxx-rQjQRZ2flYBW14jU,Louisa Bakery 路易莎麵包店 (大巨蛋門市),25.042717,121.5583566,4.1,97.0,,"food,store,point_of_interest,establishment",忠孝東路四段505號C區B2樓B2221櫃位,Louisa,True
台北市,中山區,ChIJyWKxu6irQjQRIIuq7qElW2Y,Louisa Coffee 路易莎咖啡(合江門市),25.055383,121.5391913,3.6,168.0,,"cafe,food,store,point_of_interest,establishment",合江街27號29號1樓,Louisa,True
台北市,中山區,ChIJ344DzMCrQjQR8f3La2PL1dA,Louisa Coffee 路易莎咖啡(中山國中門市),25.0601137,121.5428231,2.9,162.0,1.0,"food,store,point_of_interest,establishment",錦州街436號,Louisa,True
台北市,中山區,ChIJc9UtlS6rQjQROVFsJyuaiWA,Louisa Coffee 路易莎咖啡(民生敦北門市),25.0580381,121.5512357,3.3,285.0,1.0,"food,store,point_of_interest,establishment",民生東路四段71號,Louisa,True
台北市,中山區,ChIJeT9n0JWrQjQRKOD3Ddb2aIo,Louisa Coffee 路易莎咖啡(中崙大全聯門市),25.0456932,121.5429316,2.5,288.0,1.0,"food,store,point_of_interest,establishment",八德路二段306號B1,Louisa,True
台北市,中山區,ChIJSUj_ca-rQjQRQVFtmVW4FLo,Louisa Coffee 路易莎咖啡(健康門市),25.0530644,121.5525396,3.9,267.0,,"food,store,point_of_interest,establishment",健康路9號,Louisa,True
台北市,中山區,ChIJrYbR-CGpQjQRPhsbMqTqu_4,Louisa Coffee 路易莎咖啡(錦州門市),25.0604277,121.5238157,2.9,325.0,1.0,"food,store,point_of_interest,establishment",錦州街3號,Louisa,True
台北市,中山區,ChIJa__eVPGpQjQRXD_OqE1uLkQ,Louisa Coffee 路易莎咖啡(金山南門市),25.0423546,121.5294242,3.4,777.0,1.0,"cafe,food,point_of_interest,establishment",金山南路一段8號,Louisa,True
台北市,中山區,ChIJWTEinmepQjQRNTj7tNs-NRU,Louisa Coffee 路易莎咖啡(建成圓環門市),25.0537185,121.5150276,3.3,1180.0,1.0,"cafe,food,store,point_of_interest,establishment",南京西路264號,Louisa,True
台北市,中山區,ChIJ4aHU53KpQjQRtiph1oralg4,Louisa Coffee 路易莎咖啡(新光保險小舖),25.046222,121.51583,2.8,580.0,1.0,"cafe,food,point_of_interest,establishment",忠孝西路一段50號,Louisa,True
台北市,中山區,ChIJqY27xOupQjQRw3h3JdnffT8,Louisa Coffee 路易莎咖啡(松江農安店),25.0638409,121.5334954,2.7,372.0,1.0,"cafe,food,point_of_interest,establishment",松江路363號1樓,Louisa,True
台北市,信義區,ChIJJVGOI_KrQjQRStT2h7m11KA,Louisa Coffee 路易莎咖啡(健安新城門市),25.0550977,121.5635197,3.2,61.0,,"store,food,point_of_interest,establishment",三民路29巷6號,Louisa,True
台北市,信義區,ChIJEX2J1sirQjQRmkeSFkfmuo4,路易莎咖啡(國泰門市),25.0367941,121.5544977,2.8,454.0,1.0,"cafe,store,food,point_of_interest,establishment",仁愛路四段300巷13-2號,Louisa,True
台北市,信義區,ChIJdT72VnWrQjQRnlV6dFXHKtc,路易莎咖啡(後山埤門市),25.04362,121.5827937,3.7,720.0,1.0,"cafe,store,food,point_of_interest,establishment",中坡南路13號,Louisa,True
台北市,大安區,ChIJ8zC_ddWpQjQRpi2my4N9bIk,Louisa Coffee 路易莎咖啡(師大直營店),25.02704,121.5253175,3.7,1138.0,1.0,"cafe,food,point_of_interest,establishment",和平東路一段79號,Louisa,True
台北市,大安區,ChIJQ1eOvcqpQjQRG1ATIlglhSQ,Louisa Coffee 路易莎咖啡 (古亭門市 捷運三號出口),25.0256914,121.5238467,3.0,133.0,,"food,store,point_of_interest,establishment",羅斯福路二段83-1號1樓,Louisa,True
台北市,大安區,ChIJNwQISJmrQjQRGsDas6TYAcA,Louisa Coffee 路易莎咖啡(捷運市府門市),25.0412937,121.5659685,3.1,696.0,1.0,"cafe,food,point_of_interest,establishment",忠孝東路五段33號,Louisa,True
台北市,文山區,ChIJw4NHs3aqQjQRmDw4jd8KgcE,Louisa Coffee 路易莎咖啡(木柵直營店),24.9886989,121.5666199,3.7,820.0,1.0,"cafe,food,point_of_interest,establishment",木柵路三段63號,Louisa,True
台南市,中西區,ChIJF0r-FXJ2bjQRs0BoEa51g2s,Louisa Coffee 路易莎咖啡(台南湖美門市),23.0029971,120.1871343,4.5,1256.0,1.0,"cafe,food,point_of_interest,establishment",中華西路二段588號,Louisa,True
台南市,中西區,ChIJU6aYFJNzbjQRc6qzBlSPh1Q,Louisa Coffee 路易莎咖啡(成大勝利店),22.9948294,120.2179589,4.3,507.0,1.0,"cafe,food,point_of_interest,establishment",勝利路125號,Louisa,True
台南市,中西區,ChIJE8P3Y1h2bjQREDMgkb3TqIM,Louisa Coffee 路易莎咖啡(小北店),23.009216,120.2061974,4.4,939.0,1.0,"cafe,food,point_of_interest,establishment",立賢路一段39號,Louisa,True
台南市,中西區,ChIJ8YOzNdB3bjQRrH15Jk_Pt_s,Louisa Coffee 路易莎咖啡（台南華平門市）,22.9897328,120.1746796,3.9,655.0,1.0,"cafe,food,point_of_interest,establishment",華平路269號,Louisa,True
台南市,中西區,ChIJ2droWwx2bjQRP0-udhYCXqY,Louisa Coffee 路易莎咖啡（台南文平店）,22.9922762,120.1787409,4.3,469.0,1.0,"cafe,food,point_of_interest,establishment",文平路400號,Louisa,True
台南市,中西區,ChIJw2Qe99x3bjQRS5Pg7N-Ryck,Louisa Coffee 路易莎咖啡(水萍塭門市),22.9894107,120.1953384,4.0,555.0,1.0,"cafe,food,point_of_interest,establishment",海安路一段96號,Louisa,True
台南市,中西區,ChIJ0RM2GZF2bjQRDJE4ivAl_K4,Louisa Coffee 路易莎咖啡(台南長榮店),22.990139,120.2206622,4.2,655.0,1.0,"cafe,food,point_of_interest,establishment",長榮路二段178號,Louisa,True
台南市,中西區,ChIJyyFdMwZ2bjQRbF47A0YqqfM,Louisa Coffee 路易莎咖啡(台南郡平門市),22.9888427,120.1697133,4.1,372.0,1.0,"cafe,food,point_of_interest,establishment",郡平路131號,Louisa,True
台南市,中西區,ChIJWxwiE3x2bjQRY4zkqTjJbog,Louisa Coffee 路易莎咖啡 (台南新光門市),22.9872303,120.2002634,4.1,261.0,1.0,"food,store,point_of_interest,establishment",永福路一段78號,Louisa,True
台南市,中西區,ChIJqW2Mic53bjQREVCQgxtcKQo,Louisa Coffee 路易莎咖啡(台南奇美門市),23.0213942,120.2214423,3.4,472.0,1.0,"cafe,food,point_of_interest,establishment",中華路903號,Louisa,True
台南市,中西區,ChIJBa_TbHx2bjQRm_bTJ3I2e5s,Carpenter 木匠手烘咖啡-永福店,22.9873228,120.2002478,4.7,370.0,1.0,"cafe,food,point_of_interest,establishment",永福路一段82號1 樓,Local,False
台南市,中西區,ChIJRUBUvm12bjQRVOT_50m21z8,McCafé 咖啡-台南中華二店,22.9957914,120.186116,3.9,52.0,,"cafe,restaurant,food,store,point_of_interest,establishment","號1樓, No. 491中華西路二段",Local,False
台南市,中西區,ChIJE1XuapJ2bjQRRHCH0BxFnXg,台南-CHADOR,22.9944711,120.2179277,4.3,945.0,2.0,"cafe,food,store,point_of_interest,establishment",勝利路115-1號,Local,False
台南市,中西區,ChIJH2i_54N2bjQR3zsvgcf11hE,聯合報[興南],22.982883,120.211311,3.0,1.0,,"transit_station,point_of_interest,establishment",701台灣臺南市東區,Local,False
台南市,中西區,ChIJkb46LuV3bjQR-aR2BYzYgcM,咖啡候機室 台南大同店,22.9832764,120.2112978,4.8,57.0,,"cafe,food,store,point_of_interest,establishment",大同路一段231號,Local,False
台南市,中西區,ChIJf45PWO53bjQR6obXCoY4hrw,1 PLUS CAFE 一家咖啡 台南武英店,22.9894825,120.1926083,4.8,239.0,,"cafe,food,point_of_interest,establishment",武英街6巷11號,Local,False
台南市,中西區,ChIJEUVp3nV3bjQRkE0G7ZN1npA,I'M COFFEE 大學店,22.9959125,120.2186459,4.4,250.0,,"cafe,food,point_of_interest,establishment",勝利路118號,Local,False
台南市,中西區,ChIJJ0waVmp3bjQRPzV9DbQJz6I,DAVIDYANG大衛洋咖啡(永福店),22.9862384,120.2002198,4.5,131.0,,"cafe,store,food,point_of_interest,establishment",永福路一段40號,Local,False
台南市,中西區,ChIJ0a3ofoJ2bjQRtKHiP_rvZ8M,咖啡深藏 台南大同門市,22.9779696,120.2136721,4.5,138.0,,"cafe,food,point_of_interest,establishment",大同路二段123號,Local,False
台南市,中西區,ChIJfY3fOrx3bjQRkDsOT-EhUDY,他她咖啡館｜連假營業至18:00,23.0014154,120.200116,4.6,527.0,,"store,restaurant,food,point_of_interest,establishment",海安路三段32巷18號,Local,False
台南市,中西區,ChIJKSejlIl2bjQR0R5HFKGTPSU,寮國咖啡,22.9943738,120.2068356,4.6,415.0,1.0,"cafe,food,point_of_interest,establishment",中山路79巷60號,Local,False
台南市,中西區,ChIJ278oMBJ2bjQRR2KArzVEreA,IZZY CAFE,22.9983804,120.176783,4.5,472.0,2.0,"store,food,point_of_interest,establishment",安平路350號,Local,False
台南市,中西區,ChIJERLCFXx3bjQRUUvYgjnp2z0,92度半咖啡（台南西門號）,22.9959481,120.1993355,4.9,96.0,,"cafe,food,point_of_interest,establishment",西門路二段269號,Local,False
