city,area_name,place_id,name,rating,popularity,price_level,types_csv,address,category_main
彰化縣,彰化市,ChIJMSOd0484aTQRzfSaQmU9Px0,宮本武丼｜直火燒肉丼｜彰化民權店｜特色美食｜人氣餐廳｜必吃｜日料｜餐廳｜燒肉｜外帶便當｜定食,4.3,2692,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市民權路50號,日式
彰化縣,彰化市,ChIJS9iV6vA5aTQR_K8qHArE4UQ,焼肉スマイル（燒肉Smile）彰化中山店,4.8,8456,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市中山路二段332號,其他
彰化縣,彰化市,ChIJB_ZdTAE5aTQRZASXKPNb_Lk,你好義式,4.6,967,2.0,"restaurant,point_of_interest,food,establishment",500台灣彰化縣彰化市南郭路一段80號,義式
彰化縣,彰化市,ChIJP7xt6Ac5aTQRNiNjrO3QiFE,Noki 洋和食,4.7,571,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市成功路323號,其他
彰化縣,彰化市,ChIJgYYgy6A5aTQR0D5rQpENpz8,老六麵館,4.8,449,1.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市中山路二段382巷21-1號,中式
彰化縣,彰化市,ChIJj__oo105aTQR5nO3f_djJfw,Vie a la 鄉食村活 restaurant & cafe,4.6,400,,"restaurant,food,point_of_interest,establishment",50041台灣彰化縣彰化市永福街51號,咖啡廳
彰化縣,彰化市,ChIJ491L0nw4aTQRYwqbFTingIQ,淺田屋日式料理,4.6,4041,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市延平路519號,其他
彰化縣,彰化市,ChIJy0M-JKM4aTQR1ffsx11m22Q,小餐館 Steak Bistro,4.4,579,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市彰新路一段73號500,其他
彰化縣,彰化市,ChIJabIgI-k5aTQRdLDhvPDGF9M,牛釜山牛排-金馬店,4.8,8122,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市金馬路二段317號,其他
彰化縣,彰化市,ChIJW1ysplM5aTQRBgq8kLwTT2I,轉角秘密基地【無預約皆現場候位】彰化網友推薦夜景餐廳 泡腳看夜景 景觀餐廳,4.6,989,1.0,"restaurant,food,point_of_interest,establishment",503台灣彰化縣花壇鄉環山路20號,其他
彰化縣,彰化市,ChIJgyC3Ta45aTQR8He4LWOuMCk,對馬涮涮屋 彰化店,4.5,1601,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市中山路二段358號,其他
彰化縣,彰化市,ChIJ5y95Uok4aTQRWdTcKYLZeDM,翔定食,4.2,774,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市博愛街70號,其他
彰化縣,彰化市,ChIJjxKVd3E5aTQRFi-G5txsyG4,十口月 究食方,4.8,74,,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市三福街223號,其他
彰化縣,彰化市,ChIJ68jjFqg5aTQRFFeB6NOiWl8,農食憶料理坊 彰化美食推薦、創新台菜、新中式餐廳、午餐.晚餐．聚餐合菜.餐廳推薦,4.7,813,,"meal_takeaway,meal_delivery,store,restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市南瑤路259號,中式
彰化縣,彰化市,ChIJbXzMapE4aTQRbBUJeQndGGU,私房泰(彰化店),4.5,1425,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市永福街53號,其他
彰化縣,彰化市,ChIJ8cOoxW05aTQRLp7O9HelLRY,風味食堂｜現炒×炒飯×炒麵｜彰化深夜美食,4.0,227,1.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市中正路一段418號,其他
彰化縣,彰化市,ChIJuW9L7IM5aTQRl0Fcov2Sp34,二男居酒食事所,4.8,263,,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市永樂街181號,其他
彰化縣,彰化市,ChIJJ6tqko04aTQRj_qnMmkIEd4,漫思人文蔬食,4.7,1533,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市南郭路一段176巷32號,素食
彰化縣,彰化市,ChIJt--jf5o4aTQR2_brMnYD--s,彰化老担阿璋肉圓,4.2,15718,1.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市長安街144號,其他
彰化縣,彰化市,ChIJDW-Gx805aTQR0hppEI_zK5Y,Do Nothing Day,4.3,645,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市民生南路25巷6號,其他
彰化縣,彰化市,ChIJl15mJoU4aTQRqy2y1E_q5Xo,彰化聚樂料理,4.1,481,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市中正路二段233號,其他
彰化縣,彰化市,ChIJ69ig-404aTQRItkAJpBpdkU,慶豐牛排專賣店,4.3,7516,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市南郭路一段66號,其他
彰化縣,彰化市,ChIJMaiuJ4Y4aTQRrGpwd8o1Ta0,雅典那之宴-彰化店,4.0,2612,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市仁愛路66號,其他
彰化縣,彰化市,ChIJF_QzA7s4aTQR_zHtVafyjs0,盅龐水產 旗艦店,4.5,2498,2.0,"supermarket,grocery_or_supermarket,restaurant,food,store,point_of_interest,establishment",500台灣彰化縣彰化市金馬路二段350號,其他
彰化縣,彰化市,ChIJe5BoB4w4aTQRxzGmuIq7qDc,石井屋日本料理 彰化店,4.5,1436,3.0,"restaurant,food,store,point_of_interest,establishment",500台灣彰化縣彰化市中興路112號,其他
彰化縣,彰化市,ChIJ2UAoG-k4aTQRJUrftV7wSGM,彰化師大學生餐廳,3.7,146,1.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市進德路1巷2-1號500 1 號,其他
彰化縣,彰化市,ChIJ_3S4kn04aTQRNpjPtecvQ9w,大象牛排館(彰化店),3.8,3094,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市建國北路120號,其他
彰化縣,彰化市,ChIJz1bDqwI5aTQRw1ycaJrGcG4,影食Time to Eat /彰化美食/餐廳/午晚餐,4.8,286,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市華山路273巷15號,其他
彰化縣,彰化市,ChIJ23usvJE5aTQRDWm7k81GvCk,日出川鹽麴舒肥餐盒,4.7,669,,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市旭光路209號,其他
彰化縣,彰化市,ChIJ5UOpCH44aTQRF3uDUqzucFQ,陶板屋 彰化東民店,4.6,4862,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市東民街39號,其他
彰化縣,彰化市,ChIJBxcZv645aTQRCZAypxfrTN8,四五番食堂（南門市場）,4.5,820,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市民族路503號,其他
彰化縣,彰化市,ChIJS4MI-Pk5aTQRDcp78Ph5jjU,小時厚牛排-彰化旭光店,4.5,3806,1.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市旭光路139號,其他
彰化縣,彰化市,ChIJf6pj5HQ5aTQRWyuYUWCBXHw,沐日食光,4.6,739,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市中山路三段148號,其他
彰化縣,彰化市,ChIJ4VnUGbg4aTQRENIXbx_hkYw,佐樂和食,4.5,553,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市建國北路238號,其他
彰化縣,彰化市,ChIJDSgYf4w4aTQRfgCaS7ezqEk,十二段鍋物堂 | 彰化店,4.6,3545,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市介壽北路113號,火鍋
彰化縣,彰化市,ChIJsbOrMJc4aTQRXhc6Ij1OuQo,芳月亭食堂,4.4,499,2.0,"food,store,point_of_interest,establishment",500台灣彰化縣彰化市中正路一段492號,其他
彰化縣,彰化市,ChIJVfDLOfo5aTQRZypnkaMKDhY,山崎食堂日式手作り料理,4.5,328,,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市永華街59號,其他
彰化縣,彰化市,ChIJv3uWY-o4aTQRsvmBHK0Q7lo,NU PASTA彰化實踐店＊義式餐廳（ltalian restaurant）/義大利麵/千層＆羅馬披薩/燉飯/焗烤/特約商/包場活動聚餐/不限時聚餐/Taiwan Pay&Cash＆刷卡,4.5,1189,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市實踐路46號,義式
彰化縣,彰化市,ChIJ8VKEmY05aTQR2Za6-W3n2lU,嗑肉石鍋-彰化四維店(二代店),4.8,5515,2.0,"restaurant,food,point_of_interest,establishment",50058台灣彰化縣彰化市四維路69巷22號,其他
彰化縣,彰化市,ChIJZwdp2I44aTQRCCEmUwQub98,下午茶美食小館,4.5,168,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市中山路二段237號,其他
彰化縣,彰化市,ChIJ6w_uOJY4aTQRKDtRS7FXRv4,阿三肉圓,4.3,11581,1.0,"meal_takeaway,restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市三民路242號,其他
彰化縣,彰化市,ChIJmWcQJo44aTQRSSV7m_LDqpk,狐狸工頭,4.3,1622,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市民權路28號,其他
彰化縣,彰化市,ChIJccf0sJs4aTQRBKKGUNtqgGE,豬舍食堂 燒烤定食,4.3,357,2.0,"restaurant,food,point_of_interest,establishment",500台灣彰化縣彰化市辭修路364-4號,燒烤/串燒
台南市,東區,ChIJR_EDK_d3bjQRe6tiXmNUF8c,雛菊見DAISY HOUSE台南國賓店｜生日慶生｜甜點｜聚餐｜台南美食,4.9,3996,2.0,"restaurant,food,point_of_interest,establishment",701041台灣台南市東區中華東路一段88號,甜點/烘焙
台南市,東區,ChIJ-_GHtCB0bjQRjSALXO_fbfs,茶大餐飲文化事業,4.6,2754,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區崇明路379號,其他
台南市,東區,ChIJCWmooEl3bjQRzk3jrBn2E_I,厝边 n.b.r,4.8,320,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區裕農路621巷54之11號,其他
台南市,東區,ChIJoctlmR90bjQRH-VIv5K7z_4,銀涓茶閣 In.J Bar,4.8,1079,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區崇道路161號,其他
台南市,東區,ChIJgz0CJ5d1bjQRAVOYlee3X7Q,斑迪先生美式餐廳,4.9,2500,,"restaurant,food,store,point_of_interest,establishment",701台灣台南市東區崇明路650號,美式
台南市,東區,ChIJfTdLbcZ3bjQRg4hvlDw2tYw,魚小二重慶烤魚-台南總店,4.8,1789,2.0,"bar,restaurant,food,point_of_interest,establishment",701台灣台南市東區東和路1號,其他
台南市,東區,ChIJ-Rs2bRt3bjQRu9R_qaEMedQ,狐獴先生早午餐,4.8,3419,2.0,"restaurant,food,store,point_of_interest,establishment",70146台灣台南市東區東寧路120巷9號,早午餐
台南市,東區,ChIJwUEUzc93bjQRiaS3MsX8Cpc,有麥點手作料理 裕農店,4.9,4817,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區裕農路866號,其他
台南市,東區,ChIJraKVcpN2bjQR5PWTIKGLq5Q,庫肯花園餐廳,4.2,1746,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區大學路22巷1號,其他
台南市,東區,ChIJZeLgPZl2bjQR9-LCq1nLLT0,兩斤家廚房,4.6,1094,2.0,"restaurant,food,point_of_interest,establishment",70151台灣台南市東區裕農路46號,其他
台南市,東區,ChIJtSfI9bl1bjQRkOCdNvzDD3s,日寧餐廳 - 泰式料理,4.8,797,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區崇善路659號,泰式
台南市,東區,ChIJ-X9V6fB3bjQRTVumYmscw-Y,水恃 日式料理,4.8,2458,3.0,"restaurant,food,point_of_interest,establishment",70160台灣台南市東區東光路一段118號,其他
台南市,東區,ChIJ5zhpv5F2bjQRGc-Bn01qNo8,珍妮花與南洋杉Jennifer&Araucaria/（依照現場後位）,4.3,1811,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區勝利路52巷2號,其他
台南市,東區,ChIJWaCPWGl3bjQRc3rV11871_c,春囍打邊爐 台南店,4.9,8352,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區中華東路三段89號,其他
台南市,東區,ChIJi1e38o92bjQRXiRzbi8D5QM,毛丼 丼飯專門店,4.6,9970,3.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東榮街105號,日式
台南市,東區,ChIJGapmMbF2bjQRonpFRJbyRuc,米藍花巷129異國料理餐廳,4.3,910,2.0,"restaurant,cafe,food,point_of_interest,establishment",701台灣台南市東區裕孝路129號,咖啡廳
台南市,東區,ChIJbeTaKV13bjQRByFMkqRB5eY,Fashions微醺南紡旗艦店-台南美食 台南餐廳 台南餐酒館 台南居酒屋 東區餐酒館,4.6,2896,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區中華東路一段358號A2棟7樓,日式
台南市,東區,ChIJK9pfyb52bjQRpjHQxg5-oSE,金色三麥 台南南紡店,4.5,5771,3.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區中華東路一段366號A1館5F,其他
台南市,東區,ChIJywQFtHd3bjQRUm1CFMtr3rE,你的餐桌,4.6,273,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區裕農路61-2號,其他
台南市,東區,ChIJGznFd2V1bjQRhqYoZ2I8zDY,家根創意酒肴- 大同創始店,4.9,3385,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區大同路二段257號,其他
台南市,東區,ChIJqbl5mJ12bjQRU-XWjr0DFSU,GoodDay Kitchen｜台南義大利麵｜私房料理｜小酌聚餐,4.6,305,2.0,"restaurant,food,store,point_of_interest,establishment",701台灣台南市東區崇學路230巷5號,義式
台南市,東區,ChIJo4N92ZV2bjQRrtZJZryosMs,上海好味道小籠湯包,4.0,8507,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東安路26號,其他
台南市,東區,ChIJA9358L12bjQRV6l5Ax6Hc-Y,萬客樓,4.0,4618,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東寧路371號,其他
台南市,東區,ChIJIS02t492bjQRelQYmbWDugE,山大廚房（建議提前訂位/一人作業需久候）,4.8,668,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區富農街二段43巷6號,其他
台南市,東區,ChIJA9mH4Gp3bjQR82uufOhA4hc,熟鍋,4.9,4132,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東和路30號,其他
台南市,東區,ChIJZz5tPlR3bjQRagbr28TSaXo,Dotch Bistro 兜齊私廚餐酒館,4.7,887,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區大同路一段111號,其他
台南市,東區,ChIJv6xjdJN2bjQRUfUU9J5G5uc,台南轉角餐廳,4.3,2162,3.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區大學路22巷12號,其他
台南市,東區,ChIJ5eqWlLp2bjQR89vf58MGlsI,秘密（參閱說明內容）,4.2,1240,2.0,"restaurant,food,store,point_of_interest,establishment",701台灣台南市東區裕學路25號,其他
台南市,東區,ChIJObVR9JB2bjQRjoRzz2s36RI,裕樂亭（恕不接受訂位）,4.3,598,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東門路一段198號,其他
台南市,東區,ChIJ791e0ld3bjQRPQdogjQbueE,帕泰家Baan Phadthai 台南南紡店,4.3,824,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區中華東路一段366號2 樓,泰式
台南市,東區,ChIJpcyIn5V2bjQRyOn93IzChOY,飽芝林關東煮,4.1,1986,1.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東安路116號,其他
台南市,東區,ChIJn1rXy592bjQR_z93i0Le-0c,廚房有雞花雕雞中華總店,4.6,4296,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區中華東路三段300號,其他
台南市,東區,ChIJJQSh0oR2bjQRi8oLrWp_9Yg,Sisbro希絲柏甜食所 ｜早午餐｜舒芙蕾鬆餅｜千層蛋糕｜義大利麵｜,4.8,2149,2.0,"restaurant,food,store,point_of_interest,establishment",701台灣台南市東區府連路368號,義式
台南市,東區,ChIJsU4BHJd2bjQRjIMVC4stQJA,單賣共和國,4.8,631,2.0,"furniture_store,home_goods_store,restaurant,food,store,point_of_interest,establishment",701台灣台南市東區林森路二段190巷6弄32號,其他
台南市,東區,ChIJuT2KpJp2bjQRgo70J0qFL60,好倫廚房-營業時間請看ig,4.3,542,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東門路一段245號,其他
台南市,東區,ChIJH3ABQrx2bjQRj9KgPCBX7EM,炙丼家,4.7,1873,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區裕農路466號,日式
台南市,東區,ChIJNcXC9pp3bjQRGoVwW6I2fOA,"黃先生麵舖(台南牛肉麵,最後點餐20:20)",4.7,1796,,"restaurant,food,point_of_interest,establishment",701台灣台南市東區東平路174號,中式
台南市,東區,ChIJGS5VR4V2bjQRnxJMii6qiNA,毛房蔥柚鍋．冷藏肉專門,4.6,5735,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區府東街148號,其他
台南市,東區,ChIJO3y1Fyd0bjQRbMjLkAyOxMg,(台糖長榮酒店)吃遍天下自助餐廳,4.1,1949,3.0,"restaurant,food,store,point_of_interest,establishment",701台灣台南市東區中華東路三段336巷1號2樓,其他
台南市,東區,ChIJL4pcffBzbjQRFTMAaySeiYw,陶板屋 台南勝利店,4.4,3668,2.0,"restaurant,food,point_of_interest,establishment",701台灣台南市東區勝利路118號2樓,其他
台南市,東區,ChIJWair6WB3bjQRv4iJainnLZE,玥圓坊(粵菜、港式飲茶）,4.5,615,,"restaurant,point_of_interest,food,establishment",701台灣台南市東區光明街211號,其他
台南市,東區,ChIJz5zfHdh3bjQR7cu41Z-4omw,日吉町日式食堂,4.6,684,,"restaurant,point_of_interest,food,establishment",701台灣台南市東區裕農路703號,其他
台南市,東區,ChIJ0cOoYlp3bjQRnWDWtoCDQKY,暮暮和日式·壽司·定食-台南美食 台南日本料理 台南restaurant 台南生魚片 附近美食 東區美食 東區日式料理,4.8,326,,"restaurant,bakery,store,point_of_interest,food,establishment",717台灣台南市仁德區正義路126號,日式
台南市,東區,ChIJScDpWJF2bjQRABfTUqb7kXs,Tomato牛排餐廳,4.3,1166,3.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區東寧路51號2樓,其他
台南市,東區,ChIJnUUhV5h2bjQRZfpo-qaUqLw,炒鱔魚專家,4.3,1246,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區東門路二段314號,其他
台南市,東區,ChIJHSFMPhx3bjQR6pRM3JfdOAo,龍來現代炒館,4.7,1245,,"restaurant,point_of_interest,food,establishment",701台灣台南市東區中華東路三段189號,其他
台南市,東區,ChIJ-5CZb9d3bjQREybZoB5U9hI,宮本武丼｜直火燒肉丼｜台南東門店｜特色美食｜人氣餐廳｜必吃｜日料｜餐廳｜燒肉｜外帶便當｜定食,4.6,2191,2.0,"restaurant,point_of_interest,food,establishment",701024台灣台南市東區東門路二段157號,日式
台南市,東區,ChIJHRb25b93bjQRSU4Sp3QJbLI,寓點,4.5,475,2.0,"restaurant,bakery,store,point_of_interest,food,establishment",701台灣台南市東區東興路91號,甜點/烘焙
台南市,東區,ChIJWU0nWpd2bjQRneLeq_Z41oc,比薩茶坊,4.3,2114,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區林森路二段86號,其他
台南市,東區,ChIJqYUpV5h2bjQRY5hShRYs0DA,帝一鐤無菜單私藏料理,4.5,451,3.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區東門路二段161巷1號,其他
台南市,東區,ChIJZZVeyZp2bjQRrI4MwoZAAvw,皮耶諾 異國料理廚房（府連店）,4.4,1053,2.0,"restaurant,store,point_of_interest,food,establishment",701台灣台南市東區府連路431號,其他
台南市,東區,ChIJ-2iLmoR2bjQREdeivWRjL9E,鹿耳晚晚,4.5,3270,2.0,"restaurant,store,point_of_interest,food,establishment",701台灣台南市東區林森路一段153巷19號,其他
台南市,東區,ChIJi_cUpiN3bjQRgK-LkM4f_Mk,好田洋食 (外燴/會議便當),3.8,761,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區崇善路240號,其他
台南市,東區,ChIJVWMs7o92bjQRa_NyyW53r4o,饕弄杯,4.5,481,3.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區東榮街115巷47號,其他
台南市,東區,ChIJiVniqIx3bjQRIv__hyZewPQ,數到3義式餐廳,4.4,388,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區府連東路3號,義式
台南市,東區,ChIJA9j8v5Z2bjQRzeUDorO5iDI,肉丼丼食專門店,4.4,1880,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區林森路二段121號,日式
台南市,東區,ChIJ_euPsLB2bjQRL-ipq07N0mA,郭家餐館,4.2,216,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區裕和路92號,其他
台南市,東區,ChIJvbZj_ox2bjQRca2ZcyZF78g,醉月樓,4.4,2723,3.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區大學路西段89號38樓,其他
台南市,東區,ChIJd0Ze84x2bjQR3CGp9ZvXxvY,井選日式定食teisyoku tainan,4.3,798,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區大學路18巷9號,其他
台南市,東區,ChIJS1nK7ep2bjQRoBoWxda2cQ8,大翟門 地鍋雞,4.5,435,2.0,"restaurant,point_of_interest,food,establishment",701台灣台南市東區東和路157號,其他
高雄市,左營區,ChIJF6i3qLkFbjQRXuymC8D4uVM,【簡單就好】高雄左營川菜餐廳|左營餐廳|左營熱炒|左營高鐵美食｜左營平價捷運站美食地圖for晚餐消夜.restaurant and dinne,4.7,801,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區文自路500號慈愛動物醫院隔壁,中式
高雄市,左營區,ChIJqZetNQ8FbjQRyTeKwUZBMII,麻鹿maru|日式洋風餐食堂｜高雄左營餐廳｜早午餐、咖啡、下午茶｜google地圖線上訂位,4.2,1472,2.0,"restaurant,store,point_of_interest,food,establishment",813台灣高雄市左營區新莊一路195號,早午餐
高雄市,左營區,ChIJh-PIfv4FbjQRN-f3crzOPZg,帕里巴黎自助餐,4.2,2922,,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區裕誠路486號1F,其他
高雄市,左營區,ChIJWTK9OgQFbjQRbv4edJeFiEE,陶板屋 高雄裕誠店,4.7,9451,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區裕誠路475號2樓,其他
高雄市,左營區,ChIJ4UWSeMMFbjQRfwxAtmeH-Iw,夏德莉brunch.pasta巨蛋店/義大利麵/高雄早午餐/燉飯/左營早午餐/高雄聚餐/restaurants/甜點/左營咖啡廳/左營美食/晚餐/巨蛋美食/高雄餐廳,4.6,915,2.0,"restaurant,cafe,store,point_of_interest,food,establishment",813台灣高雄市左營區新庄仔路570號,咖啡廳
高雄市,左營區,ChIJO0rNJqMFbjQRatBPesDa-V0,劉家酸白菜火鍋(創始店),4.2,8111,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區介壽路9號,火鍋
高雄市,左營區,ChIJXe1fYQQFbjQRUp2krmSHmPU,Roof．屋頂,4.3,2046,2.0,"restaurant,bar,point_of_interest,food,establishment",813台灣高雄市左營區立文路51號,其他
高雄市,左營區,ChIJf_IjaqMFbjQRcaJeOvD0UHM,桃子園餐廳,4.3,1132,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區左營大路4-11號,其他
高雄市,左營區,ChIJi1vBKHgFbjQRDT4cI2rMcWI,鐳哥烤雞．蓮池潭傳說 - 左營美食-餐廳-官方line預定/外送,5.0,1341,,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區蓮潭路59號,其他
高雄市,左營區,ChIJMemWuGwFbjQRmG1O65mOYoY,城市部落原住民風味餐廳《主題餐廳》左營區團體聚餐｜駐唱餐廳｜表演餐廳｜特色餐廳,4.2,1882,2.0,"restaurant,point_of_interest,food,establishment",813009台灣高雄市左營區自由三路551-1號,其他
高雄市,左營區,ChIJ1dVOuGUFbjQRgjAbVBHXMcw,溜溜酸菜魚專賣店 高雄富民店,4.7,2497,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區富民路351號,其他
高雄市,左營區,ChIJQ-h3oJ0FbjQR5PX-Tzmm3Lo,繫前緣 |茶|咖啡|風味餐,4.7,465,2.0,"cafe,restaurant,store,point_of_interest,food,establishment",813台灣高雄市左營區孔營路78號,咖啡廳
高雄市,左營區,ChIJW8pVLDwFbjQR7wwgzRH6ZvE,"To Be Smoothie 高雄孟子店【綠果昔Smoothie, 沙拉Salad, 輕食餐廳】",4.9,1667,,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區孟子路566號,其他
高雄市,左營區,ChIJ_zckYWIFbjQRT6azTDs7Fp8,逅(ㄏㄡˋ)巷-咖啡(週四公休)寵物友善/義大利麵/咖哩•丼飯/日式炸豬排,4.7,444,,"restaurant,store,point_of_interest,food,establishment",81360台灣高雄市左營區新上街307巷15號,日式
高雄市,左營區,ChIJTYKViQsFbjQR5AU0sqfPLQk,樽禾食府,4.4,312,1.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區政德路769號,其他
高雄市,左營區,ChIJR8aViKIFbjQRYh2ow6CrfAc,盛福雲吞 原汾陽餛飩創始老店,4.1,3793,1.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區左營大路84號,其他
高雄市,左營區,ChIJ_T9TKhIFbjQRwVz4hKhHRlU,菜豚屋-高雄左營店,4.4,1572,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區明華一路166號,其他
高雄市,左營區,ChIJEV3obqEFbjQRdldhtw7yFm4,西安麵食館,4.0,2740,1.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區勝利路115巷6號,其他
高雄市,左營區,ChIJMWyWkAIFbjQRnJMqiDKQaVI,龍華市場,4.2,3905,1.0,"point_of_interest,food,establishment",813台灣高雄市左營區富國路60號,其他
高雄市,左營區,ChIJH_GyHm0FbjQRWUjoF3Rw4nA,品粵私房菜/需預約/巨蛋商圈美食/高雄必吃/高鐵商務聚會餐廳,4.2,417,2.0,"restaurant,point_of_interest,food,establishment",813台灣高雄市左營區文強路6號,其他
高雄市,左營區,ChIJWc8Eh5kFbjQRX1z975VZjQ0,大河屋 居酒屋-高雄新光三越左營店,4.8,2184,2.0,"restaurant,food,point_of_interest,establishment",813台灣高雄市左營區高鐵路115號3樓,日式
高雄市,左營區,ChIJn796GwAFbjQRNtanvGKpusA,湘香緣餐館私房料理,4.7,51,,"restaurant,food,point_of_interest,establishment",813台灣高雄市左營區軍校路25號,其他
高雄市,左營區,ChIJJ7owGnYFbjQR3I-lJEvjuVs,泮咖啡PAMMA COFFEE 蓮潭路176號,4.5,3063,2.0,"cafe,store,restaurant,food,point_of_interest,establishment",813台灣高雄市左營區蓮潭路176號,咖啡廳
高雄市,左營區,ChIJma1tDUQFbjQRNLSKTTcD_3g,墨吉日本料理,4.5,4844,2.0,"restaurant,food,point_of_interest,establishment",813台灣高雄市左營區富民路160號,其他
高雄市,左營區,ChIJX9WqLKIFbjQRuTyCt5jZKY0,夜泰美 左營富國店,4.6,1050,,"restaurant,food,point_of_interest,establishment",813台灣高雄市左營區富國路129號,其他
高雄市,左營區,ChIJH5UNQAQFbjQRontrVbbfJkU,老巴剎 新加坡風味美食,4.1,1571,2.0,"restaurant,food,point_of_interest,establishment",813台灣高雄市左營區安吉街437號,其他
